"시군구","기간","time","법정동","시군구명","date"
"서울특별시 중구 신당동",2017,2,"신당동","중구",2017-08-20
"서울특별시 중구 신당동",2017,5,"신당동","중구",2017-09-13
"서울특별시 중구 방산동",2017,23,"방산동","중구",2017-09-14
"서울특별시 중구 태평로1가",2017,21,"태평로1가","중구",2017-09-17
"서울특별시 중구 황학동",2017,7,"황학동","중구",2017-09-18
"서울특별시 중구 소공동",2017,23,"소공동","중구",2017-09-20
"서울특별시 중구 인현동1가",2017,21,"인현동1가","중구",2017-10-02
"서울특별시 중구 무학동",2017,4,"무학동","중구",2017-10-14
"서울특별시 중구 장충동2가",2017,3,"장충동2가","중구",2017-10-18
"서울특별시 중구 신당동",2017,17,"신당동","중구",2017-10-30
"서울특별시 중구 신당동",2017,23,"신당동","중구",2017-11-01
"서울특별시 중구 예장동",2017,18,"예장동","중구",2017-11-03
"서울특별시 중구 신당동",2017,1,"신당동","중구",2017-11-11
"서울특별시 중구 서소문동",2017,1,"서소문동","중구",2017-11-17
"서울특별시 중구 묵정동",2017,2,"묵정동","중구",2017-12-09
"서울특별시 중구 입정동",2017,10,"입정동","중구",2017-12-14
"서울특별시 중구 장충동2가",2017,0,"장충동2가","중구",2017-12-23
"서울특별시 중구 장충동2가",2018,4,"장충동2가","중구",2018-01-01
"서울특별시 중구 쌍림동",2018,1,"쌍림동","중구",2018-01-03
"서울특별시 중구 쌍림동",2018,22,"쌍림동","중구",2018-01-09
"서울특별시 중구 쌍림동",2018,1,"쌍림동","중구",2018-01-21
"서울특별시 중구 회현동1가",2018,23,"회현동1가","중구",2018-02-01
"서울특별시 중구 필동1가",2018,23,"필동1가","중구",2018-02-02
"서울특별시 중구 신당동",2018,9,"신당동","중구",2018-02-03
"서울특별시 중구 신당동",2018,23,"신당동","중구",2018-02-21
"서울특별시 중구 장충동2가",2018,1,"장충동2가","중구",2018-02-23
"서울특별시 중구 남산동2가",2018,2,"남산동2가","중구",2018-02-23
"서울특별시 중구 장충동2가",2018,20,"장충동2가","중구",2018-02-26
"서울특별시 중구 봉래동2가",2018,18,"봉래동2가","중구",2018-03-03
"서울특별시 중구 장충동2가",2018,17,"장충동2가","중구",2018-03-23
"서울특별시 중구 중림동",2018,22,"중림동","중구",2018-03-28
"서울특별시 중구 신당동",2018,3,"신당동","중구",2018-03-31
"서울특별시 중구 남대문로1가",2018,21,"남대문로1가","중구",2018-04-02
"서울특별시 중구 봉래동2가",2018,14,"봉래동2가","중구",2018-04-03
"서울특별시 중구 을지로1가",2018,23,"을지로1가","중구",2018-04-13
"서울특별시 중구 신당동",2018,4,"신당동","중구",2018-05-03
"서울특별시 중구 태평로1가",2018,22,"태평로1가","중구",2018-05-15
"서울특별시 중구 신당동",2018,7,"신당동","중구",2018-05-16
"서울특별시 중구 다동",2018,22,"다동","중구",2018-05-22
"서울특별시 중구 신당동",2018,7,"신당동","중구",2018-05-30
"서울특별시 중구 을지로1가",2018,20,"을지로1가","중구",2018-05-31
"서울특별시 중구 신당동",2018,21,"신당동","중구",2018-05-31
"서울특별시 중구 광희동2가",2018,22,"광희동2가","중구",2018-05-31
"서울특별시 중구 장충동2가",2018,18,"장충동2가","중구",2018-06-04
"서울특별시 중구 신당동",2018,17,"신당동","중구",2018-06-08
"서울특별시 중구 을지로7가",2018,4,"을지로7가","중구",2018-06-20
"서울특별시 중구 을지로1가",2018,23,"을지로1가","중구",2018-06-25
"서울특별시 중구 신당동",2018,6,"신당동","중구",2018-07-03
"서울특별시 중구 봉래동1가",2018,3,"봉래동1가","중구",2018-07-05
"서울특별시 중구 신당동",2018,0,"신당동","중구",2018-07-12
"서울특별시 중구 중림동",2018,17,"중림동","중구",2018-07-25
"서울특별시 중구 정동",2018,22,"정동","중구",2018-07-25
"서울특별시 중구 장충동1가",2018,5,"장충동1가","중구",2018-07-26
"서울특별시 중구 신당동",2018,5,"신당동","중구",2018-07-28
"서울특별시 중구 신당동",2018,2,"신당동","중구",2018-08-01
"서울특별시 중구 장충동2가",2018,4,"장충동2가","중구",2018-08-03
"서울특별시 중구 신당동",2018,23,"신당동","중구",2018-08-03
"서울특별시 중구 광희동2가",2018,4,"광희동2가","중구",2018-08-05
"서울특별시 중구 신당동",2018,22,"신당동","중구",2018-08-08
"서울특별시 중구 장충동1가",2018,10,"장충동1가","중구",2018-08-17
"서울특별시 중구 장충동2가",2018,19,"장충동2가","중구",2018-08-28
"서울특별시 중구 장충동2가",2018,2,"장충동2가","중구",2018-09-05
"서울특별시 중구 장충동2가",2018,6,"장충동2가","중구",2018-09-09
"서울특별시 중구 의주로2가",2018,18,"의주로2가","중구",2018-09-14
"서울특별시 중구 필동2가",2018,3,"필동2가","중구",2018-09-19
"서울특별시 중구 무학동",2018,14,"무학동","중구",2018-09-21
"서울특별시 중구 장충동1가",2018,18,"장충동1가","중구",2018-09-28
"서울특별시 중구 예관동",2018,0,"예관동","중구",2018-09-29
"서울특별시 중구 쌍림동",2018,4,"쌍림동","중구",2018-10-06
"서울특별시 중구 신당동",2018,18,"신당동","중구",2018-10-06
"서울특별시 중구 신당동",2018,21,"신당동","중구",2018-10-12
"서울특별시 중구 신당동",2018,9,"신당동","중구",2018-11-03
"서울특별시 중구 신당동",2018,19,"신당동","중구",2018-11-04
"서울특별시 중구 남대문로4가",2018,5,"남대문로4가","중구",2018-11-06
"서울특별시 중구 흥인동",2018,21,"흥인동","중구",2018-11-08
"서울특별시 중구 신당동",2018,0,"신당동","중구",2018-11-19
"서울특별시 중구 충무로4가",2018,22,"충무로4가","중구",2018-12-01
"서울특별시 중구 주교동",2018,5,"주교동","중구",2018-12-04
"서울특별시 중구 남창동",2018,23,"남창동","중구",2018-12-06
"서울특별시 중구 장충동1가",2018,3,"장충동1가","중구",2018-12-08
"서울특별시 중구 회현동1가",2018,8,"회현동1가","중구",2018-12-13
"서울특별시 중구 만리동2가",2018,22,"만리동2가","중구",2018-12-14
"서울특별시 중구 장충동2가",2018,0,"장충동2가","중구",2018-12-15
"서울특별시 중구 을지로2가",2018,23,"을지로2가","중구",2018-12-18
"서울특별시 중구 만리동2가",2018,7,"만리동2가","중구",2018-12-19
"서울특별시 중구 신당동",2018,2,"신당동","중구",2018-12-25
"서울특별시 중구 예장동",2018,19,"예장동","중구",2018-12-29
"서울특별시 중구 남대문로4가",2019,23,"남대문로4가","중구",2019-01-09
"서울특별시 중구 만리동2가",2019,22,"만리동2가","중구",2019-01-31
"서울특별시 중구 신당동",2019,23,"신당동","중구",2019-04-03
"서울특별시 중구 태평로1가",2019,23,"태평로1가","중구",2019-04-08
"서울특별시 중구 흥인동",2019,9,"흥인동","중구",2019-05-03
"서울특별시 중구 을지로2가",2019,21,"을지로2가","중구",2019-05-16
"서울특별시 중구 황학동",2019,3,"황학동","중구",2019-05-23
"서울특별시 중구 신당동",2019,23,"신당동","중구",2019-06-07
"서울특별시 중구 쌍림동",2019,0,"쌍림동","중구",2019-06-21
"서울특별시 중구 장충동2가",2019,20,"장충동2가","중구",2019-06-30
"서울특별시 중구 주자동",2019,21,"주자동","중구",2019-07-11
"서울특별시 중구 장충동2가",2019,7,"장충동2가","중구",2019-07-21
"서울특별시 중구 묵정동",2019,23,"묵정동","중구",2019-08-09
"서울특별시 중구 을지로6가",2019,2,"을지로6가","중구",2019-08-11
"서울특별시 중구 서소문동",2019,21,"서소문동","중구",2019-08-12
"서울특별시 중구 필동2가",2019,21,"필동2가","중구",2019-08-25
"서울특별시 중구 흥인동",2019,0,"흥인동","중구",2019-09-05
"서울특별시 중구 신당동",2019,5,"신당동","중구",2019-09-11
"서울특별시 중구 신당동",2019,5,"신당동","중구",2019-09-12
"서울특별시 중구 쌍림동",2019,20,"쌍림동","중구",2019-10-09
"서울특별시 중구 을지로7가",2019,23,"을지로7가","중구",2019-10-10
"서울특별시 중구 회현동2가",2019,4,"회현동2가","중구",2019-11-09
"서울특별시 중구 신당동",2019,1,"신당동","중구",2019-11-17
"서울특별시 중구 장충동2가",2019,7,"장충동2가","중구",2019-11-22
"서울특별시 중구 장충동2가",2019,19,"장충동2가","중구",2019-11-24
"서울특별시 중구 신당동",2019,8,"신당동","중구",2019-12-05
"서울특별시 중구 주자동",2019,0,"주자동","중구",2019-12-06
"서울특별시 중구 소공동",2019,21,"소공동","중구",2019-12-06
"서울특별시 중구 신당동",2019,10,"신당동","중구",2019-12-13
"서울특별시 중구 방산동",2019,4,"방산동","중구",2019-12-16
"서울특별시 중랑구 망우동",2017,3,"망우동","중랑구",2017-01-07
"서울특별시 중랑구 면목동",2017,0,"면목동","중랑구",2017-01-08
"서울특별시 중랑구 면목동",2017,1,"면목동","중랑구",2017-01-08
"서울특별시 중랑구 묵동",2017,0,"묵동","중랑구",2017-01-25
"서울특별시 중랑구 중화동",2017,1,"중화동","중랑구",2017-01-26
"서울특별시 중랑구 면목동",2017,18,"면목동","중랑구",2017-01-26
"서울특별시 중랑구 중화동",2017,10,"중화동","중랑구",2017-01-29
"서울특별시 중랑구 중화동",2017,2,"중화동","중랑구",2017-02-07
"서울특별시 중랑구 면목동",2017,8,"면목동","중랑구",2017-02-13
"서울특별시 중랑구 상봉동",2017,4,"상봉동","중랑구",2017-02-15
"서울특별시 중랑구 묵동",2017,22,"묵동","중랑구",2017-02-17
"서울특별시 중랑구 신내동",2017,0,"신내동","중랑구",2017-02-18
"서울특별시 중랑구 면목동",2017,4,"면목동","중랑구",2017-02-21
"서울특별시 중랑구 면목동",2017,10,"면목동","중랑구",2017-02-24
"서울특별시 중랑구 면목동",2017,5,"면목동","중랑구",2017-02-26
"서울특별시 중랑구 면목동",2017,1,"면목동","중랑구",2017-03-07
"서울특별시 중랑구 중화동",2017,7,"중화동","중랑구",2017-03-08
"서울특별시 중랑구 망우동",2017,0,"망우동","중랑구",2017-03-09
"서울특별시 중랑구 중화동",2017,13,"중화동","중랑구",2017-03-18
"서울특별시 중랑구 신내동",2017,22,"신내동","중랑구",2017-03-18
"서울특별시 중랑구 면목동",2017,19,"면목동","중랑구",2017-04-06
"서울특별시 중랑구 중화동",2017,20,"중화동","중랑구",2017-04-09
"서울특별시 중랑구 신내동",2017,17,"신내동","중랑구",2017-04-15
"서울특별시 중랑구 면목동",2017,4,"면목동","중랑구",2017-04-19
"서울특별시 중랑구 신내동",2017,23,"신내동","중랑구",2017-04-21
"서울특별시 중랑구 묵동",2017,13,"묵동","중랑구",2017-04-28
"서울특별시 중랑구 면목동",2017,20,"면목동","중랑구",2017-05-03
"서울특별시 중랑구 신내동",2017,3,"신내동","중랑구",2017-05-04
"서울특별시 중랑구 면목동",2017,1,"면목동","중랑구",2017-05-09
"서울특별시 중랑구 면목동",2017,11,"면목동","중랑구",2017-05-09
"서울특별시 중랑구 중화동",2017,3,"중화동","중랑구",2017-05-14
"서울특별시 중랑구 중화동",2017,1,"중화동","중랑구",2017-05-15
"서울특별시 중랑구 중화동",2017,21,"중화동","중랑구",2017-05-18
"서울특별시 중랑구 면목동",2017,7,"면목동","중랑구",2017-05-20
"서울특별시 중랑구 신내동",2017,6,"신내동","중랑구",2017-05-21
"서울특별시 중랑구 면목동",2017,18,"면목동","중랑구",2017-05-21
"서울특별시 중랑구 신내동",2017,22,"신내동","중랑구",2017-05-26
"서울특별시 중랑구 면목동",2017,1,"면목동","중랑구",2017-06-05
"서울특별시 중랑구 상봉동",2017,20,"상봉동","중랑구",2017-06-07
"서울특별시 중랑구 상봉동",2017,2,"상봉동","중랑구",2017-06-10
"서울특별시 중랑구 면목동",2017,3,"면목동","중랑구",2017-06-10
"서울특별시 중랑구 면목동",2017,2,"면목동","중랑구",2017-06-20
"서울특별시 중랑구 망우동",2017,2,"망우동","중랑구",2017-06-22
"서울특별시 중랑구 망우동",2017,11,"망우동","중랑구",2017-07-08
"서울특별시 중랑구 면목동",2017,18,"면목동","중랑구",2017-07-08
"서울특별시 중랑구 중화동",2017,2,"중화동","중랑구",2017-07-09
"서울특별시 중랑구 면목동",2017,1,"면목동","중랑구",2017-07-16
"서울특별시 중랑구 면목동",2017,1,"면목동","중랑구",2017-07-23
"서울특별시 중랑구 망우동",2017,7,"망우동","중랑구",2017-07-26
"서울특별시 중랑구 신내동",2017,7,"신내동","중랑구",2017-07-27
"서울특별시 중랑구 신내동",2017,19,"신내동","중랑구",2017-07-28
